,subject_id,accuracy,object,response,true_value,environment_coded
9650,78902,0,object239.jpg,0.2,0.6,raw/volstab
9656,78902,0,object355.jpg,0.4,,raw/volstab
9665,78902,0,object281.jpg,0.4,0.8,raw/volstab
9668,78902,0,object434.jpg,0.8,0.4,raw/volstab
9689,78902,0,object161.jpg,0.4,0.6,raw/volstab
9701,78902,0,object533.jpg,0.4,0.6,raw/volstab
9716,78902,0,object234.jpg,0.4,0.2,raw/volstab
9800,78902,0,object395.jpg,0.6,,raw/volstab
9857,36855,1,object309.jpg,0.2,0.2,raw/volstab
9863,36855,0,object575.jpg,0.4,0.2,raw/volstab
9866,36855,0,object132.jpg,1,0.8,raw/volstab
9881,36855,0,object102.jpg,0.2,0.0,raw/volstab
9887,36855,0,object82.jpg,0.8,0.6,raw/volstab
9890,36855,1,object500.jpg,0,0.0,raw/volstab
9911,36855,0,object372.jpg,0.6,0.8,raw/volstab
9914,36855,1,object233.jpg,1,1.0,raw/volstab
9917,36855,1,object552.jpg,1,1.0,raw/volstab
9926,36855,1,object582.jpg,0.6,0.6,raw/volstab
9959,36855,1,object367.jpg,0.2,0.2,raw/volstab
9986,36855,0,object506.jpg,1,0.8,raw/volstab
10004,36855,0,object35.jpg,0.2,0.4,raw/volstab
10010,36855,0,object377.jpg,0,0.4,raw/volstab
10013,36855,0,object307.jpg,0.4,1.0,raw/volstab
10025,36855,0,object307.jpg,0.4,1.0,raw/volstab
10043,36855,0,object527.jpg,1,,raw/volstab
10073,36855,0,object143.jpg,0.6,,raw/volstab
10097,25955,0,object44.jpg,0.2,1.0,raw/volstab
10121,25955,0,object204.jpg,0.6,0.2,raw/volstab
10205,25955,0,object499.jpg,0.6,0.4,raw/volstab
10328,48205,1,object509.jpg,0.6,0.6,raw/volstab
10337,48205,1,object210.jpg,1,1.0,raw/volstab
10346,48205,1,object36.jpg,1,1.0,raw/volstab
10355,48205,1,object234.jpg,0.8,0.8,raw/volstab
10364,48205,1,object202.jpg,0.6,0.6,raw/volstab
10373,48205,1,object417.jpg,0,0.0,raw/volstab
10391,48205,0,object92.jpg,0.6,0.8,raw/volstab
10412,48205,0,object147.jpg,0.8,0.0,raw/volstab
10562,55042,1,object114.jpg,1,1.0,raw/volstab
10568,55042,1,object623.jpg,0.4,0.4,raw/volstab
10577,55042,0,object519.jpg,0.4,0.6,raw/volstab
10580,55042,0,object141.jpg,0.6,0.8,raw/volstab
10586,55042,0,object143.jpg,0.4,0.2,raw/volstab
10592,55042,0,object157.jpg,0.2,0.6,raw/volstab
10598,55042,0,object141.jpg,0.4,0.8,raw/volstab
10610,55042,0,object232.jpg,0.6,0.8,raw/volstab
10616,55042,0,object58.jpg,0.6,,raw/volstab
10619,55042,0,object336.jpg,0.6,1.0,raw/volstab
10637,55042,0,object211.jpg,0.6,0.4,raw/volstab
10643,55042,0,object147.jpg,0.6,,raw/volstab
10649,55042,1,object42.jpg,0.2,0.2,raw/volstab
10676,55042,0,object252.jpg,0.4,0.0,raw/volstab
10694,55042,0,object196.jpg,0.2,0.4,raw/volstab
10727,55042,0,object79.jpg,0.2,,raw/volstab
10772,55042,0,object368.jpg,0.6,,raw/volstab
10805,50788,1,object181.jpg,0,0.0,raw/volstab
10808,50788,0,object148.jpg,0.6,0.4,raw/volstab
10811,50788,0,object407.jpg,0.4,0.2,raw/volstab
10814,50788,0,object138.jpg,0.6,1.0,raw/volstab
10832,50788,0,object310.jpg,0.2,0.8,raw/volstab
10841,50788,1,object315.jpg,0.2,0.2,raw/volstab
10850,50788,0,object434.jpg,0.4,0.0,raw/volstab
10853,50788,0,object302.jpg,0.4,0.2,raw/volstab
10865,50788,0,object566.jpg,0.6,0.2,raw/volstab
10877,50788,1,object440.jpg,0.8,0.8,raw/volstab
10925,50788,0,object522.jpg,0.2,0.6,raw/volstab
10934,50788,0,object375.jpg,0,1.0,raw/volstab
10958,50788,1,object278.jpg,1,1.0,raw/volstab
11060,32282,0,object376.jpg,0.6,0.4,raw/volstab
11066,32282,0,object55.jpg,0.8,,raw/volstab
11081,32282,0,object364.jpg,0.8,0.2,raw/volstab
11093,32282,0,object40.jpg,0.2,1.0,raw/volstab
11099,32282,0,object141.jpg,0.6,0.2,raw/volstab
11102,32282,0,object270.jpg,0.8,,raw/volstab
11123,32282,0,object102.jpg,0.4,0.8,raw/volstab
11138,32282,1,object542.jpg,0.6,0.6,raw/volstab
11147,32282,0,object104.jpg,0.8,0.6,raw/volstab
11159,32282,0,object103.jpg,0.8,0.0,raw/volstab
11192,32282,0,object237.jpg,0.8,,raw/volstab
11267,32282,0,object237.jpg,0.8,,raw/volstab
11285,69464,1,object459.jpg,1,1.0,raw/volstab
11288,69464,1,object485.jpg,0.4,0.4,raw/volstab
11291,69464,0,object129.jpg,0.8,1.0,raw/volstab
11300,69464,1,object214.jpg,0.8,0.8,raw/volstab
11303,69464,0,object422.jpg,0.6,0.8,raw/volstab
11309,69464,1,object19.jpg,1,1.0,raw/volstab
11321,69464,1,object34.jpg,0,0.0,raw/volstab
11327,69464,0,object112.jpg,0.2,0.6,raw/volstab
11345,69464,0,object251.jpg,0.2,0.8,raw/volstab
11357,69464,0,object436.jpg,0.6,0.4,raw/volstab
11363,69464,0,object596.jpg,0.4,1.0,raw/volstab
11381,69464,0,object257.jpg,0.4,0.2,raw/volstab
11393,69464,0,object558.jpg,0.6,0.8,raw/volstab
11402,69464,0,object312.jpg,0.2,0.0,raw/volstab
11531,33131,0,object384.jpg,1,0.8,raw/volstab
11534,33131,1,object565.jpg,1,1.0,raw/volstab
11561,33131,1,object367.jpg,0.2,0.2,raw/volstab
11582,33131,0,object172.jpg,0.4,0.6,raw/volstab
11600,33131,0,object406.jpg,0.2,1.0,raw/volstab
11612,33131,1,object410.jpg,0.2,0.2,raw/volstab
11645,33131,1,object552.jpg,1,1.0,raw/volstab
11669,33131,1,object479.jpg,0.8,0.8,raw/volstab
11672,33131,1,object55.jpg,0.6,0.6,raw/volstab
11684,33131,1,object16.jpg,1,1.0,raw/volstab
11768,39725,0,object536.jpg,0.4,0.0,raw/volstab
11771,39725,1,object381.jpg,0.4,0.4,raw/volstab
11774,39725,0,object393.jpg,0.2,0.4,raw/volstab
11777,39725,1,object214.jpg,0.6,0.6,raw/volstab
11780,39725,0,object253.jpg,0.2,0.6,raw/volstab
11798,39725,0,object146.jpg,0.6,0.4,raw/volstab
11801,39725,1,object374.jpg,0.8,0.8,raw/volstab
11804,39725,1,object585.jpg,0.8,0.8,raw/volstab
11810,39725,0,object186.jpg,0.2,0.0,raw/volstab
11813,39725,1,object497.jpg,1,1.0,raw/volstab
11828,39725,0,object156.jpg,0.2,0.0,raw/volstab
11834,39725,0,object153.jpg,0.8,0.6,raw/volstab
11840,39725,0,object254.jpg,0.6,0.8,raw/volstab
11861,39725,0,object173.jpg,0.2,1.0,raw/volstab
11867,39725,1,object345.jpg,0.6,0.6,raw/volstab
11870,39725,1,object212.jpg,0,0.0,raw/volstab
11882,39725,0,object480.jpg,0.8,1.0,raw/volstab
11897,39725,0,object342.jpg,0.4,0.2,raw/volstab
11933,39725,0,object596.jpg,0.2,,raw/volstab
12005,99725,0,object50.jpg,0.4,0.8,raw/volstab
12017,99725,0,object551.jpg,0.4,0.6,raw/volstab
12023,99725,0,object183.jpg,0.6,0.2,raw/volstab
12026,99725,0,object305.jpg,0.4,0.0,raw/volstab
12029,99725,0,object264.jpg,0.2,,raw/volstab
12032,99725,0,object367.jpg,0.8,,raw/volstab
12038,99725,1,object195.jpg,0.6,0.6,raw/volstab
12044,99725,0,object393.jpg,0.6,0.2,raw/volstab
12047,99725,0,object477.jpg,0.6,1.0,raw/volstab
12065,99725,0,object388.jpg,0.6,0.4,raw/volstab
12068,99725,0,object545.jpg,0.2,0.0,raw/volstab
12071,99725,0,object526.jpg,0.6,,raw/volstab
12077,99725,1,object291.jpg,1,1.0,raw/volstab
12080,99725,0,object417.jpg,0.4,0.6,raw/volstab
12089,99725,1,object583.jpg,0.4,0.4,raw/volstab
12098,99725,1,object360.jpg,0.8,0.8,raw/volstab
12107,99725,0,object327.jpg,0.6,0.4,raw/volstab
12113,99725,0,object554.jpg,0.8,0.0,raw/volstab
12119,99725,0,object249.jpg,0.6,,raw/volstab
12122,99725,0,object57.jpg,0.6,,raw/volstab
12137,99725,0,object86.jpg,0.6,,raw/volstab
12146,99725,0,object256.jpg,0.8,0.4,raw/volstab
12200,99725,0,object237.jpg,0.6,,raw/volstab
12218,99725,0,object448.jpg,0.6,,raw/volstab
12242,42121,1,object554.jpg,1,1.0,raw/volstab
12248,42121,1,object399.jpg,0.4,0.4,raw/volstab
12251,42121,0,object115.jpg,0.6,0.8,raw/volstab
12254,42121,1,object651.jpg,1,1.0,raw/volstab
12257,42121,1,object236.jpg,0.8,0.8,raw/volstab
12266,42121,0,object626.jpg,0,,raw/volstab
12269,42121,0,object256.jpg,0.4,0.0,raw/volstab
12278,42121,0,object401.jpg,0.6,1.0,raw/volstab
12305,42121,1,object493.jpg,0,0.0,raw/volstab
12314,42121,0,object264.jpg,0.6,0.2,raw/volstab
12320,42121,1,object536.jpg,0,0.0,raw/volstab
12332,42121,1,object279.jpg,0,0.0,raw/volstab
12344,42121,0,object295.jpg,0.2,0.4,raw/volstab
12350,42121,0,object50.jpg,0.4,0.2,raw/volstab
12353,42121,0,object382.jpg,1,0.6,raw/volstab
12395,42121,0,object574.jpg,0.4,1.0,raw/volstab
12482,38909,1,object591.jpg,1,1.0,raw/volstab
12491,38909,0,object434.jpg,0.6,0.2,raw/volstab
12497,38909,1,object291.jpg,0.2,0.2,raw/volstab
12503,38909,0,object334.jpg,0.4,,raw/volstab
12518,38909,1,object144.jpg,0.4,0.4,raw/volstab
12536,38909,1,object136.jpg,0.2,0.2,raw/volstab
12539,38909,1,object538.jpg,1,1.0,raw/volstab
12548,38909,0,object589.jpg,0.6,,raw/volstab
12551,38909,0,object146.jpg,0.6,0.8,raw/volstab
12572,38909,0,object426.jpg,0.4,,raw/volstab
12575,38909,0,object195.jpg,0.2,0.0,raw/volstab
12581,38909,0,object656.jpg,1,0.8,raw/volstab
12590,38909,1,object382.jpg,0,0.0,raw/volstab
12599,38909,0,object355.jpg,0.6,0.8,raw/volstab
12602,38909,0,object227.jpg,0.6,,raw/volstab
12605,38909,0,object181.jpg,0.4,0.6,raw/volstab
12614,38909,0,object372.jpg,1,,raw/volstab
12638,38909,0,object283.jpg,0.4,,raw/volstab
12662,38909,0,object553.jpg,0,,raw/volstab
12737,65569,0,object473.jpg,0.4,1.0,raw/volstab
12746,65569,0,object353.jpg,0.4,,raw/volstab
12755,65569,0,object561.jpg,0.8,1.0,raw/volstab
12785,65569,1,object613.jpg,0.2,0.2,raw/volstab
12794,65569,0,object93.jpg,1,0.6,raw/volstab
12818,65569,0,object582.jpg,0,0.4,raw/volstab
12860,65569,0,object238.jpg,0.8,0.2,raw/volstab
12869,65569,0,object66.jpg,0.6,,raw/volstab
12872,65569,0,object60.jpg,0.6,,raw/volstab
12935,65569,0,object200.jpg,0.2,,raw/volstab
12938,65569,0,object413.jpg,0,,raw/volstab
12962,82620,1,object176.jpg,1,1.0,raw/volstab
12989,82620,0,object110.jpg,0.2,0.6,raw/volstab
12995,82620,1,object448.jpg,0,0.0,raw/volstab
13001,82620,1,object298.jpg,0,0.0,raw/volstab
13016,82620,0,object551.jpg,0.4,0.8,raw/volstab
13052,82620,0,object55.jpg,0.4,,raw/volstab
13076,82620,1,object359.jpg,0.8,0.8,raw/volstab
13097,82620,0,object14.jpg,0.2,,raw/volstab
13106,82620,0,object558.jpg,1,0.0,raw/volstab
13115,82620,0,object136.jpg,0.6,,raw/volstab
13184,82620,0,object125.jpg,0.4,,raw/volstab
13205,15427,0,object648.jpg,0.6,0.8,raw/volstab
13208,15427,0,object152.jpg,0.2,,raw/volstab
13211,15427,0,object638.jpg,0.4,0.6,raw/volstab
13217,15427,0,object302.jpg,0.2,,raw/volstab
13232,15427,0,object656.jpg,0.8,0.2,raw/volstab
13247,15427,0,object43.jpg,0.6,1.0,raw/volstab
13274,15427,0,object108.jpg,0.6,0.8,raw/volstab
13277,15427,0,object83.jpg,0.2,,raw/volstab
13286,15427,0,object233.jpg,1,0.0,raw/volstab
13298,15427,0,object563.jpg,0.2,,raw/volstab
13301,15427,0,object441.jpg,0.2,0.0,raw/volstab
13310,15427,0,object323.jpg,0.4,0.6,raw/volstab
13313,15427,0,object541.jpg,0.6,1.0,raw/volstab
13319,15427,0,object133.jpg,0.6,0.4,raw/volstab
13325,15427,0,object184.jpg,0.2,,raw/volstab
13340,15427,1,object405.jpg,0.2,0.2,raw/volstab
13346,15427,0,object468.jpg,0.4,,raw/volstab
13352,15427,0,object289.jpg,0.4,,raw/volstab
13355,15427,0,object193.jpg,0.6,0.4,raw/volstab
13370,15427,0,object234.jpg,0.4,,raw/volstab
13382,15427,0,object527.jpg,0.4,,raw/volstab
13397,15427,0,object151.jpg,0.4,,raw/volstab
13415,15427,0,object80.jpg,0.6,,raw/volstab
13421,15427,0,object221.jpg,0.4,,raw/volstab
13430,15427,0,object422.jpg,0.4,,raw/volstab
13433,15427,0,object162.jpg,0.8,,raw/volstab
13445,94709,1,object521.jpg,0.6,0.6,raw/volstab
13463,94709,0,object78.jpg,1,0.0,raw/volstab
13580,94709,1,object492.jpg,0.4,0.4,raw/volstab
13730,18034,0,object140.jpg,0.4,1.0,raw/volstab
13742,18034,1,object240.jpg,0.2,0.2,raw/volstab
13772,18034,1,object300.jpg,1,1.0,raw/volstab
13778,18034,1,object459.jpg,0,0.0,raw/volstab
13829,18034,0,object655.jpg,0,,raw/volstab
13958,82936,0,object26.jpg,0.6,0.2,raw/volstab
13967,82936,0,object555.jpg,0.8,0.2,raw/volstab
13979,82936,0,object577.jpg,0.8,0.6,raw/volstab
13982,82936,0,object283.jpg,1,0.8,raw/volstab
14009,82936,0,object184.jpg,0.2,0.8,raw/volstab
14018,82936,0,object483.jpg,0.6,0.4,raw/volstab
14021,82936,0,object398.jpg,0.8,0.2,raw/volstab
14045,82936,1,object420.jpg,1,1.0,raw/volstab
14084,82936,1,object527.jpg,1,1.0,raw/volstab
14165,74293,1,object394.jpg,1,1.0,raw/volstab
14168,74293,0,object111.jpg,0.4,0.8,raw/volstab
14177,74293,0,object199.jpg,0.4,0.6,raw/volstab
14189,74293,0,object152.jpg,0.4,0.2,raw/volstab
14213,74293,0,object459.jpg,0.6,0.8,raw/volstab
14249,74293,1,object394.jpg,1,1.0,raw/volstab
14258,74293,0,object636.jpg,0.4,0.0,raw/volstab
14264,74293,0,object381.jpg,0,,raw/volstab
14267,74293,1,object40.jpg,0.4,0.4,raw/volstab
14273,74293,0,object179.jpg,0,1.0,raw/volstab
14279,74293,1,object69.jpg,0,0.0,raw/volstab
14357,74293,0,object622.jpg,0.2,,raw/volstab
14384,74293,0,object237.jpg,0.4,,raw/volstab
14405,54922,0,object655.jpg,0.4,,raw/volstab
14429,54922,0,object50.jpg,0.6,,raw/volstab
14444,54922,0,object546.jpg,0.8,,raw/volstab
14447,54922,0,object120.jpg,0.8,0.6,raw/volstab
14465,54922,0,object178.jpg,1,0.8,raw/volstab
14480,54922,0,object178.jpg,1,0.8,raw/volstab
14495,54922,0,object541.jpg,0.4,,raw/volstab
14546,54922,0,object300.jpg,0.2,,raw/volstab
14549,54922,0,object279.jpg,0,,raw/volstab
14552,54922,0,object566.jpg,0.4,,raw/volstab
14621,54922,0,object500.jpg,0.6,,raw/volstab
14624,54922,0,object400.jpg,0.6,,raw/volstab
14627,54922,0,object504.jpg,0.2,,raw/volstab
14660,49233,0,object294.jpg,0.8,,raw/volstab
14720,49233,0,object327.jpg,0.6,0.8,raw/volstab
14771,49233,0,object173.jpg,0.6,0.0,raw/volstab
14840,49233,0,object644.jpg,0.6,,raw/volstab
14849,49233,0,object350.jpg,0.6,,raw/volstab
14891,74028,0,object93.jpg,0.2,0.6,raw/volstab
14894,74028,1,object531.jpg,0,0.0,raw/volstab
14906,74028,0,object255.jpg,0.4,0.2,raw/volstab
14927,74028,0,object566.jpg,0.4,0.6,raw/volstab
14930,74028,0,object442.jpg,0,0.8,raw/volstab
14951,74028,1,object407.jpg,1,1.0,raw/volstab
14978,74028,1,object178.jpg,0,0.0,raw/volstab
15023,74028,0,object501.jpg,0.6,0.8,raw/volstab
15032,74028,0,object107.jpg,0.2,0.8,raw/volstab
15053,74028,1,object245.jpg,0.6,0.6,raw/volstab
15134,36406,0,object515.jpg,0.4,0.8,raw/volstab
15137,36406,0,object33.jpg,0.4,0.8,raw/volstab
15140,36406,0,object581.jpg,0.2,0.8,raw/volstab
15155,36406,0,object484.jpg,0.2,0.6,raw/volstab
15188,36406,0,object634.jpg,0,0.2,raw/volstab
15191,36406,0,object84.jpg,0,0.2,raw/volstab
15203,36406,1,object375.jpg,0.2,0.2,raw/volstab
15209,36406,1,object651.jpg,0,0.0,raw/volstab
15218,36406,1,object492.jpg,0,0.0,raw/volstab
15221,36406,1,object587.jpg,0,0.0,raw/volstab
15224,36406,0,object424.jpg,0.2,0.4,raw/volstab
15227,36406,0,object153.jpg,0.2,0.6,raw/volstab
15233,36406,0,object326.jpg,0.6,1.0,raw/volstab
15248,36406,1,object307.jpg,1,1.0,raw/volstab
15257,36406,0,object406.jpg,0.2,0.6,raw/volstab
15368,63066,0,object421.jpg,0.2,0.4,raw/volstab
15374,63066,0,object78.jpg,1,,raw/volstab
15386,63066,1,object266.jpg,0.4,0.4,raw/volstab
15392,63066,0,object292.jpg,1,0.8,raw/volstab
15398,63066,0,object130.jpg,0.2,0.6,raw/volstab
15401,63066,1,object645.jpg,0.2,0.2,raw/volstab
15404,63066,1,object653.jpg,0,0.0,raw/volstab
15407,63066,0,object650.jpg,0.4,0.0,raw/volstab
15410,63066,1,object102.jpg,0.4,0.4,raw/volstab
15428,63066,0,object494.jpg,0.8,0.6,raw/volstab
15440,63066,1,object256.jpg,1,1.0,raw/volstab
15443,63066,1,object230.jpg,1,1.0,raw/volstab
15449,63066,1,object196.jpg,0,0.0,raw/volstab
15485,63066,0,object221.jpg,0.4,0.2,raw/volstab
15524,63066,1,object420.jpg,0,0.0,raw/volstab
15533,63066,1,object151.jpg,1,1.0,raw/volstab
15548,63066,0,object614.jpg,0,1.0,raw/volstab
15587,63066,0,object201.jpg,0.4,,raw/volstab
15590,63066,0,object19.jpg,0.2,,raw/volstab
15605,84832,0,object193.jpg,0,0.6,raw/volstab
15617,84832,0,object474.jpg,0.4,0.2,raw/volstab
15620,84832,0,object49.jpg,0.2,0.4,raw/volstab
15641,84832,0,object48.jpg,0.2,0.0,raw/volstab
15644,84832,0,object636.jpg,0.6,0.2,raw/volstab
15671,84832,0,object644.jpg,0,0.2,raw/volstab
15680,84832,0,object163.jpg,0.2,0.4,raw/volstab
15689,84832,1,object414.jpg,0,0.0,raw/volstab
15695,84832,0,object649.jpg,0.2,0.0,raw/volstab
15698,84832,1,object548.jpg,0.4,0.4,raw/volstab
15710,84832,1,object385.jpg,1,1.0,raw/volstab
15713,84832,1,object468.jpg,0.8,0.8,raw/volstab
15731,84832,0,object11.jpg,0.6,0.8,raw/volstab
15749,84832,1,object623.jpg,1,1.0,raw/volstab
15761,84832,0,object647.jpg,0,0.2,raw/volstab
15764,84832,1,object227.jpg,0,0.0,raw/volstab
15776,84832,1,object40.jpg,0.4,0.4,raw/volstab
15842,45356,1,object586.jpg,0.8,0.8,raw/volstab
15845,45356,1,object568.jpg,0.4,0.4,raw/volstab
15851,45356,1,object91.jpg,0.2,0.2,raw/volstab
15857,45356,0,object354.jpg,0.4,0.2,raw/volstab
15863,45356,0,object534.jpg,0.4,0.2,raw/volstab
15884,45356,0,object460.jpg,0.6,0.2,raw/volstab
15896,45356,0,object470.jpg,0.2,0.4,raw/volstab
15899,45356,1,object501.jpg,0.8,0.8,raw/volstab
15908,45356,1,object641.jpg,0,0.0,raw/volstab
15911,45356,0,object561.jpg,0.8,0.6,raw/volstab
15923,45356,0,object499.jpg,0.8,0.6,raw/volstab
15932,45356,0,object112.jpg,0.2,0.4,raw/volstab
15935,45356,0,object62.jpg,1,,raw/volstab
15941,45356,1,object141.jpg,0,0.0,raw/volstab
15959,45356,1,object381.jpg,0.8,0.8,raw/volstab
15971,45356,0,object522.jpg,0.2,0.4,raw/volstab
16001,45356,1,object462.jpg,1,1.0,raw/volstab
16103,93657,0,object553.jpg,0.4,0.8,raw/volstab
16112,93657,0,object602.jpg,0.2,0.6,raw/volstab
16142,93657,0,object150.jpg,0.2,0.6,raw/volstab
16163,93657,1,object466.jpg,1,1.0,raw/volstab
16172,93657,1,object650.jpg,0,0.0,raw/volstab
16190,93657,1,object327.jpg,0,0.0,raw/volstab
16220,93657,0,object557.jpg,1,,raw/volstab
16226,93657,1,object480.jpg,1,1.0,raw/volstab
16358,20864,0,object154.jpg,0.4,,raw/volstab
16382,20864,0,object488.jpg,0.2,0.4,raw/volstab
16397,20864,0,object60.jpg,0.6,0.8,raw/volstab
16526,20864,0,object67.jpg,0.8,,raw/volstab
16562,43126,1,object229.jpg,0.4,0.4,raw/volstab
16571,43126,1,object302.jpg,0.2,0.2,raw/volstab
16574,43126,0,object655.jpg,0.4,0.6,raw/volstab
16580,43126,0,object623.jpg,0.8,0.6,raw/volstab
16583,43126,0,object390.jpg,0.6,0.4,raw/volstab
16598,43126,0,object320.jpg,0.4,0.8,raw/volstab
16601,43126,0,object582.jpg,0.6,0.8,raw/volstab
16604,43126,0,object635.jpg,0.2,0.0,raw/volstab
16610,43126,1,object502.jpg,1,1.0,raw/volstab
16613,43126,1,object492.jpg,1,1.0,raw/volstab
16616,43126,0,object51.jpg,0.4,0.6,raw/volstab
16619,43126,1,object32.jpg,1,1.0,raw/volstab
16622,43126,1,object402.jpg,0.2,0.2,raw/volstab
16634,43126,1,object282.jpg,0.6,0.6,raw/volstab
16637,43126,0,object40.jpg,0.4,0.8,raw/volstab
16640,43126,1,object397.jpg,1,1.0,raw/volstab
16652,43126,0,object374.jpg,0.4,0.0,raw/volstab
16661,43126,0,object466.jpg,0.4,,raw/volstab
16670,43126,0,object635.jpg,0.2,0.0,raw/volstab
16703,43126,0,object388.jpg,0.4,,raw/volstab
16706,43126,0,object598.jpg,0.6,,raw/volstab
16709,43126,0,object192.jpg,0.4,,raw/volstab
16721,43126,0,object497.jpg,0.2,,raw/volstab
16787,43126,0,object307.jpg,0.6,,raw/volstab
16865,39769,1,object368.jpg,0.4,0.4,raw/volstab
16874,39769,0,object449.jpg,0.2,0.6,raw/volstab
16895,39769,0,object577.jpg,0.8,1.0,raw/volstab
16925,39769,0,object561.jpg,0.6,0.8,raw/volstab
16961,39769,1,object311.jpg,0.2,0.2,raw/volstab
16964,39769,0,object227.jpg,1,0.8,raw/volstab
16973,39769,0,object186.jpg,0.6,1.0,raw/volstab
17042,59395,0,object118.jpg,0.4,0.2,raw/volstab
17054,59395,1,object601.jpg,0,0.0,raw/volstab
17057,59395,0,object466.jpg,0.4,,raw/volstab
17060,59395,0,object643.jpg,0.4,0.2,raw/volstab
17069,59395,0,object29.jpg,0.2,0.4,raw/volstab
17072,59395,1,object121.jpg,1,1.0,raw/volstab
17078,59395,0,object192.jpg,1,0.4,raw/volstab
17084,59395,0,object38.jpg,0.4,0.6,raw/volstab
17090,59395,0,object267.jpg,0.2,0.0,raw/volstab
17099,59395,1,object362.jpg,1,1.0,raw/volstab
17111,59395,0,object457.jpg,0.4,0.6,raw/volstab
17114,59395,1,object521.jpg,1,1.0,raw/volstab
17129,59395,0,object632.jpg,0.4,0.8,raw/volstab
17156,59395,0,object648.jpg,1,0.8,raw/volstab
17159,59395,1,object270.jpg,0,0.0,raw/volstab
17282,90554,1,object215.jpg,0.6,0.6,raw/volstab
17324,90554,1,object301.jpg,0.2,0.2,raw/volstab
17333,90554,0,object656.jpg,0.2,0.6,raw/volstab
17348,90554,0,object610.jpg,0.6,0.4,raw/volstab
17381,90554,0,object440.jpg,0,0.8,raw/volstab
17384,90554,0,object40.jpg,0.6,1.0,raw/volstab
17387,90554,1,object412.jpg,0.4,0.4,raw/volstab
17399,90554,0,object504.jpg,0.2,0.8,raw/volstab
17402,90554,0,object449.jpg,0.6,0.2,raw/volstab
17426,90554,1,object132.jpg,0,0.0,raw/volstab
17429,90554,0,object504.jpg,0.4,0.8,raw/volstab
17447,90554,1,object265.jpg,1,1.0,raw/volstab
17453,90554,1,object265.jpg,1,1.0,raw/volstab
17477,90554,0,object141.jpg,0.6,,raw/volstab
17510,90554,0,object205.jpg,0.8,,raw/volstab
17543,24040,0,object100.jpg,0.6,0.2,raw/volstab
17552,24040,0,object309.jpg,0.8,,raw/volstab
17618,24040,0,object19.jpg,0.6,0.4,raw/volstab
17762,50357,1,object176.jpg,0.8,0.8,raw/volstab
17780,50357,0,object564.jpg,0.2,0.4,raw/volstab
17786,50357,0,object526.jpg,0.4,0.6,raw/volstab
17789,50357,0,object300.jpg,0.2,0.0,raw/volstab
17792,50357,1,object527.jpg,1,1.0,raw/volstab
17795,50357,0,object620.jpg,0.8,0.4,raw/volstab
17816,50357,1,object606.jpg,0.8,0.8,raw/volstab
17825,50357,0,object328.jpg,0.2,0.8,raw/volstab
17828,50357,0,object645.jpg,0.2,0.6,raw/volstab
17834,50357,1,object113.jpg,0,0.0,raw/volstab
17840,50357,0,object427.jpg,0.4,0.2,raw/volstab
17843,50357,1,object280.jpg,0.6,0.6,raw/volstab
17849,50357,0,object582.jpg,0.6,0.8,raw/volstab
17852,50357,1,object436.jpg,0.6,0.6,raw/volstab
17858,50357,0,object263.jpg,0.2,0.4,raw/volstab
17861,50357,0,object633.jpg,0.6,,raw/volstab
17864,50357,1,object441.jpg,0.2,0.2,raw/volstab
17867,50357,1,object241.jpg,1,1.0,raw/volstab
17870,50357,0,object322.jpg,0.2,0.0,raw/volstab
17885,50357,1,object56.jpg,1,1.0,raw/volstab
17897,50357,0,object660.jpg,0.4,0.2,raw/volstab
17909,50357,1,object597.jpg,1,1.0,raw/volstab
18017,95546,0,object372.jpg,0.4,0.8,raw/volstab
18524,53411,1,object551.jpg,0,0.0,raw/volstab
18560,53411,0,object593.jpg,0.8,1.0,raw/volstab
18584,53411,1,object655.jpg,0,0.0,raw/volstab
18734,78963,0,object401.jpg,0.6,0.8,raw/volstab
18743,78963,0,object103.jpg,0.4,0.2,raw/volstab
18752,78963,1,object415.jpg,0.2,0.2,raw/volstab
18755,78963,0,object264.jpg,0.4,0.6,raw/volstab
18758,78963,1,object55.jpg,0.2,0.2,raw/volstab
18764,78963,0,object302.jpg,0.4,,raw/volstab
18773,78963,1,object21.jpg,0,0.0,raw/volstab
18785,78963,1,object250.jpg,0.6,0.6,raw/volstab
18794,78963,1,object277.jpg,1,1.0,raw/volstab
18809,78963,1,object499.jpg,0.2,0.2,raw/volstab
18818,78963,1,object480.jpg,0.8,0.8,raw/volstab
18821,78963,1,object467.jpg,1,1.0,raw/volstab
18848,78963,1,object18.jpg,0,0.0,raw/volstab
18851,78963,0,object295.jpg,0.4,0.6,raw/volstab
18860,78963,0,object146.jpg,0.6,0.4,raw/volstab
18869,78963,1,object660.jpg,0,0.0,raw/volstab
18878,78963,1,object598.jpg,0.8,0.8,raw/volstab
18959,78963,0,object449.jpg,0.4,,raw/volstab
18974,98248,0,object92.jpg,0.4,0.6,raw/volstab
18980,98248,1,object126.jpg,0.2,0.2,raw/volstab
18983,98248,1,object251.jpg,0,0.0,raw/volstab
19016,98248,1,object560.jpg,0.6,0.6,raw/volstab
19019,98248,0,object518.jpg,1,0.2,raw/volstab
19046,98248,0,object311.jpg,0.4,0.6,raw/volstab
19049,98248,0,object24.jpg,0.2,0.0,raw/volstab
19058,98248,1,object536.jpg,0.4,0.4,raw/volstab
