,outcome,orange_chosen,lucky_chosen,subject_id,sub_factor,environment_coded,t_since_reversal,trial_number,outcome_coded,t_since_centered
342,0.4,2,0.0,17234,2,-1,6,28.0,-0.0999999999999999,-1.2984475487834768
343,0.4,2,0.0,17234,2,-1,7,29.0,-0.0999999999999999,-0.2984475487834768
344,0.0,2,0.0,17234,2,-1,8,30.0,-0.5,0.7015524512165232
345,1.0,1,1.0,17234,2,-1,9,31.0,-0.5,1.7015524512165232
346,0.6,1,1.0,17234,2,-1,10,32.0,-0.0999999999999999,2.701552451216523
347,0.0,1,1.0,17234,2,-1,11,33.0,0.5,3.701552451216523
348,0.8,2,0.0,17234,2,-1,12,34.0,0.3,4.701552451216523
349,0.6,2,0.0,17234,2,-1,13,35.0,0.0999999999999999,5.701552451216523
350,0.2,2,0.0,17234,2,-1,14,36.0,-0.3,6.701552451216523
351,0.2,2,0.0,17234,2,-1,15,37.0,-0.3,7.701552451216523
352,0.2,1,1.0,17234,2,-1,16,38.0,0.3,8.701552451216523
353,0.8,2,1.0,17234,2,-1,0,39.0,0.3,-7.298447548783477
354,1.0,2,1.0,17234,2,-1,1,40.0,0.5,-6.298447548783477
355,0.8,2,1.0,17234,2,-1,2,41.0,0.3,-5.298447548783477
356,0.8,2,1.0,17234,2,-1,3,42.0,0.3,-4.298447548783477
357,0.0,2,1.0,17234,2,-1,4,43.0,-0.5,-3.298447548783477
358,0.0,2,1.0,17234,2,-1,5,44.0,-0.5,-2.298447548783477
359,0.8,2,1.0,17234,2,-1,6,45.0,0.3,-1.2984475487834768
360,1.0,2,1.0,17234,2,-1,7,46.0,0.5,-0.2984475487834768
361,0.2,2,1.0,17234,2,-1,8,47.0,-0.3,0.7015524512165232
362,0.6,2,1.0,17234,2,-1,9,48.0,0.0999999999999999,1.7015524512165232
363,1.0,2,1.0,17234,2,-1,10,49.0,0.5,2.701552451216523
364,1.0,2,1.0,17234,2,-1,11,50.0,0.5,3.701552451216523
365,1.0,2,1.0,17234,2,-1,12,51.0,0.5,4.701552451216523
366,1.0,2,1.0,17234,2,-1,13,52.0,0.5,5.701552451216523
367,0.6,2,1.0,17234,2,-1,14,53.0,0.0999999999999999,6.701552451216523
368,0.2,2,1.0,17234,2,-1,15,54.0,-0.3,7.701552451216523
369,0.4,2,1.0,17234,2,-1,16,55.0,-0.0999999999999999,8.701552451216523
370,0.8,2,1.0,17234,2,-1,17,56.0,0.3,9.701552451216523
371,0.8,2,1.0,17234,2,-1,18,57.0,0.3,10.701552451216523
372,0.6,2,1.0,17234,2,-1,19,58.0,0.0999999999999999,11.701552451216523
373,1.0,2,0.0,17234,2,-1,0,59.0,0.5,-7.298447548783477
374,0.6,2,0.0,17234,2,-1,1,60.0,0.0999999999999999,-6.298447548783477
375,0.4,2,0.0,17234,2,-1,2,61.0,-0.0999999999999999,-5.298447548783477
376,0.4,2,0.0,17234,2,-1,3,62.0,-0.0999999999999999,-4.298447548783477
377,0.2,2,0.0,17234,2,-1,4,63.0,-0.3,-3.298447548783477
378,0.8,2,0.0,17234,2,-1,5,64.0,0.3,-2.298447548783477
379,0.0,2,0.0,17234,2,-1,6,65.0,-0.5,-1.2984475487834768
380,0.6,2,0.0,17234,2,-1,7,66.0,0.0999999999999999,-0.2984475487834768
381,0.0,2,0.0,17234,2,-1,8,67.0,-0.5,0.7015524512165232
382,0.4,2,0.0,17234,2,-1,9,68.0,-0.0999999999999999,1.7015524512165232
383,0.4,2,0.0,17234,2,-1,10,69.0,-0.0999999999999999,2.701552451216523
384,0.8,1,1.0,17234,2,-1,11,70.0,-0.3,3.701552451216523
385,0.8,1,1.0,17234,2,-1,12,71.0,-0.3,4.701552451216523
386,1.0,1,1.0,17234,2,-1,13,72.0,-0.5,5.701552451216523
387,1.0,1,1.0,17234,2,-1,14,73.0,-0.5,6.701552451216523
388,0.4,1,1.0,17234,2,-1,15,74.0,0.0999999999999999,7.701552451216523
389,0.6,1,1.0,17234,2,-1,16,75.0,-0.0999999999999999,8.701552451216523
390,0.8,1,1.0,17234,2,-1,17,76.0,-0.3,9.701552451216523
391,1.0,1,1.0,17234,2,-1,18,77.0,-0.5,10.701552451216523
392,0.6,1,1.0,17234,2,-1,19,78.0,-0.0999999999999999,11.701552451216523
393,0.0,1,1.0,17234,2,-1,20,79.0,0.5,12.701552451216523
394,0.6,1,1.0,17234,2,-1,21,80.0,-0.0999999999999999,13.701552451216523
395,0.0,1,0.0,17234,2,-1,0,81.0,0.5,-7.298447548783477
396,0.8,1,0.0,17234,2,-1,1,82.0,-0.3,-6.298447548783477
397,0.2,1,0.0,17234,2,-1,2,83.0,0.3,-5.298447548783477
398,0.0,1,0.0,17234,2,-1,3,84.0,0.5,-4.298447548783477
399,0.6,2,1.0,17234,2,-1,4,85.0,0.0999999999999999,-3.298447548783477
400,1.0,2,1.0,17234,2,-1,5,86.0,0.5,-2.298447548783477
401,0.4,2,1.0,17234,2,-1,6,87.0,-0.0999999999999999,-1.2984475487834768
402,0.2,2,1.0,17234,2,-1,7,88.0,-0.3,-0.2984475487834768
403,0.4,2,1.0,17234,2,-1,8,89.0,-0.0999999999999999,0.7015524512165232
404,1.0,2,1.0,17234,2,-1,9,90.0,0.5,1.7015524512165232
405,0.2,2,1.0,17234,2,-1,10,91.0,-0.3,2.701552451216523
406,1.0,2,1.0,17234,2,-1,11,92.0,0.5,3.701552451216523
407,0.8,2,1.0,17234,2,-1,12,93.0,0.3,4.701552451216523
408,0.6,2,1.0,17234,2,-1,13,94.0,0.0999999999999999,5.701552451216523
409,1.0,2,1.0,17234,2,-1,14,95.0,0.5,6.701552451216523
410,1.0,2,1.0,17234,2,-1,15,96.0,0.5,7.701552451216523
411,0.0,2,1.0,17234,2,-1,16,97.0,-0.5,8.701552451216523
412,0.8,2,1.0,17234,2,-1,17,98.0,0.3,9.701552451216523
413,0.4,2,1.0,17234,2,-1,18,99.0,-0.0999999999999999,10.701552451216523
414,0.2,2,1.0,17234,2,-1,19,100.0,-0.3,11.701552451216523
415,0.6,2,1.0,17234,2,-1,20,101.0,0.0999999999999999,12.701552451216523
416,0.8,2,1.0,17234,2,-1,21,102.0,0.3,13.701552451216523
417,0.4,2,1.0,17234,2,-1,22,103.0,-0.0999999999999999,14.701552451216523
418,0.6,2,0.0,17234,2,-1,0,104.0,0.0999999999999999,-7.298447548783477
419,0.0,2,0.0,17234,2,-1,1,105.0,-0.5,-6.298447548783477
420,0.6,1,1.0,17234,2,-1,2,106.0,-0.0999999999999999,-5.298447548783477
421,1.0,1,1.0,17234,2,-1,3,107.0,-0.5,-4.298447548783477
422,0.8,1,1.0,17234,2,-1,4,108.0,-0.3,-3.298447548783477
423,1.0,1,1.0,17234,2,-1,5,109.0,-0.5,-2.298447548783477
424,0.8,1,1.0,17234,2,-1,6,110.0,-0.3,-1.2984475487834768
425,0.6,1,1.0,17234,2,-1,7,111.0,-0.0999999999999999,-0.2984475487834768
426,1.0,1,1.0,17234,2,-1,8,112.0,-0.5,0.7015524512165232
427,0.8,1,1.0,17234,2,-1,9,113.0,-0.3,1.7015524512165232
428,0.4,1,1.0,17234,2,-1,10,114.0,0.0999999999999999,2.701552451216523
429,1.0,1,1.0,17234,2,-1,11,115.0,-0.5,3.701552451216523
430,0.2,1,1.0,17234,2,-1,12,116.0,0.3,4.701552451216523
431,1.0,1,1.0,17234,2,-1,13,117.0,-0.5,5.701552451216523
432,1.0,1,1.0,17234,2,-1,14,118.0,-0.5,6.701552451216523
433,0.8,1,1.0,17234,2,-1,15,119.0,-0.3,7.701552451216523
434,0.6,1,1.0,17234,2,-1,16,120.0,-0.0999999999999999,8.701552451216523
435,0.0,1,1.0,17234,2,-1,17,121.0,0.5,9.701552451216523
436,0.6,1,1.0,17234,2,-1,18,122.0,-0.0999999999999999,10.701552451216523
437,0.4,1,1.0,17234,2,-1,19,123.0,0.0999999999999999,11.701552451216523
438,0.8,1,1.0,17234,2,-1,20,124.0,-0.3,12.701552451216523
439,0.2,1,1.0,17234,2,-1,21,125.0,0.3,13.701552451216523
440,0.6,1,1.0,17234,2,-1,22,126.0,-0.0999999999999999,14.701552451216523
441,0.4,1,1.0,17234,2,-1,23,127.0,0.0999999999999999,15.701552451216523
442,0.6,1,0.0,17234,2,-1,0,128.0,-0.0999999999999999,-7.298447548783477
443,0.4,1,0.0,17234,2,-1,1,129.0,0.0999999999999999,-6.298447548783477
444,0.2,1,0.0,17234,2,-1,2,130.0,0.3,-5.298447548783477
445,0.2,1,0.0,17234,2,-1,3,131.0,0.3,-4.298447548783477
446,0.4,2,1.0,17234,2,-1,4,132.0,-0.0999999999999999,-3.298447548783477
447,0.8,2,1.0,17234,2,-1,5,133.0,0.3,-2.298447548783477
448,0.6,2,1.0,17234,2,-1,6,134.0,0.0999999999999999,-1.2984475487834768
449,0.8,2,1.0,17234,2,-1,7,135.0,0.3,-0.2984475487834768
450,0.2,2,1.0,17234,2,-1,8,136.0,-0.3,0.7015524512165232
451,1.0,2,1.0,17234,2,-1,9,137.0,0.5,1.7015524512165232
452,0.4,2,1.0,17234,2,-1,10,138.0,-0.0999999999999999,2.701552451216523
453,1.0,2,1.0,17234,2,-1,11,139.0,0.5,3.701552451216523
454,1.0,2,1.0,17234,2,-1,12,140.0,0.5,4.701552451216523
455,0.8,2,1.0,17234,2,-1,13,141.0,0.3,5.701552451216523
456,0.6,2,1.0,17234,2,-1,14,142.0,0.0999999999999999,6.701552451216523
457,0.8,2,0.0,17234,2,-1,0,143.0,0.3,-7.298447548783477
458,0.6,2,0.0,17234,2,-1,1,144.0,0.0999999999999999,-6.298447548783477
459,0.2,2,0.0,17234,2,-1,2,145.0,-0.3,-5.298447548783477
460,0.2,2,0.0,17234,2,-1,3,146.0,-0.3,-4.298447548783477
461,0.2,1,1.0,17234,2,-1,4,147.0,0.3,-3.298447548783477
462,0.8,1,1.0,17234,2,-1,5,148.0,-0.3,-2.298447548783477
463,1.0,1,1.0,17234,2,-1,6,149.0,-0.5,-1.2984475487834768
464,0.4,1,1.0,17234,2,-1,7,150.0,0.0999999999999999,-0.2984475487834768
465,0.8,1,1.0,17234,2,-1,8,151.0,-0.3,0.7015524512165232
466,0.4,1,1.0,17234,2,-1,9,152.0,0.0999999999999999,1.7015524512165232
467,0.6,1,1.0,17234,2,-1,10,153.0,-0.0999999999999999,2.701552451216523
468,0.8,1,1.0,17234,2,-1,11,154.0,-0.3,3.701552451216523
469,0.8,1,1.0,17234,2,-1,12,155.0,-0.3,4.701552451216523
470,0.6,1,1.0,17234,2,-1,13,156.0,-0.0999999999999999,5.701552451216523
471,0.2,1,1.0,17234,2,-1,14,157.0,0.3,6.701552451216523
472,1.0,1,1.0,17234,2,-1,15,158.0,-0.5,7.701552451216523
473,0.0,1,1.0,17234,2,-1,16,159.0,0.5,8.701552451216523
474,0.6,1,1.0,17234,2,-1,17,160.0,-0.0999999999999999,9.701552451216523
475,0.0,1,0.0,17234,2,1,0,161.0,0.5,-7.298447548783477
476,0.8,2,1.0,17234,2,1,1,162.0,0.3,-6.298447548783477
477,1.0,2,1.0,17234,2,1,2,163.0,0.5,-5.298447548783477
478,0.4,2,1.0,17234,2,1,3,164.0,-0.0999999999999999,-4.298447548783477
479,0.6,2,1.0,17234,2,1,4,165.0,0.0999999999999999,-3.298447548783477
480,0.8,2,1.0,17234,2,1,5,166.0,0.3,-2.298447548783477
481,0.8,2,1.0,17234,2,1,6,167.0,0.3,-1.2984475487834768
482,1.0,2,1.0,17234,2,1,7,168.0,0.5,-0.2984475487834768
483,0.4,2,1.0,17234,2,1,8,169.0,-0.0999999999999999,0.7015524512165232
484,0.6,2,1.0,17234,2,1,9,170.0,0.0999999999999999,1.7015524512165232
485,0.4,2,0.0,17234,2,1,0,171.0,-0.0999999999999999,-7.298447548783477
486,0.0,2,0.0,17234,2,1,1,172.0,-0.5,-6.298447548783477
487,0.6,2,0.0,17234,2,1,2,173.0,0.0999999999999999,-5.298447548783477
488,0.6,1,1.0,17234,2,1,3,174.0,-0.0999999999999999,-4.298447548783477
489,1.0,1,1.0,17234,2,1,4,175.0,-0.5,-3.298447548783477
490,0.4,1,1.0,17234,2,1,5,176.0,0.0999999999999999,-2.298447548783477
491,1.0,1,1.0,17234,2,1,6,177.0,-0.5,-1.2984475487834768
492,1.0,1,1.0,17234,2,1,7,178.0,-0.5,-0.2984475487834768
493,0.8,1,1.0,17234,2,1,8,179.0,-0.3,0.7015524512165232
494,0.6,1,1.0,17234,2,1,9,180.0,-0.0999999999999999,1.7015524512165232
495,0.8,1,1.0,17234,2,1,10,181.0,-0.3,2.701552451216523
496,1.0,1,1.0,17234,2,1,11,182.0,-0.5,3.701552451216523
497,1.0,1,1.0,17234,2,1,12,183.0,-0.5,4.701552451216523
498,0.6,1,0.0,17234,2,1,0,184.0,-0.0999999999999999,-7.298447548783477
499,0.0,1,0.0,17234,2,1,1,185.0,0.5,-6.298447548783477
500,0.6,2,1.0,17234,2,1,2,186.0,0.0999999999999999,-5.298447548783477
501,1.0,2,1.0,17234,2,1,3,187.0,0.5,-4.298447548783477
502,0.0,2,1.0,17234,2,1,4,188.0,-0.5,-3.298447548783477
503,0.0,2,1.0,17234,2,1,5,189.0,-0.5,-2.298447548783477
504,0.0,1,0.0,17234,2,1,6,190.0,0.5,-1.2984475487834768
505,0.2,1,1.0,17234,2,1,0,191.0,0.3,-7.298447548783477
506,0.6,2,0.0,17234,2,1,1,192.0,0.0999999999999999,-6.298447548783477
507,0.0,2,0.0,17234,2,1,2,193.0,-0.5,-5.298447548783477
508,0.8,1,1.0,17234,2,1,3,194.0,-0.3,-4.298447548783477
509,1.0,1,1.0,17234,2,1,4,195.0,-0.5,-3.298447548783477
510,1.0,1,1.0,17234,2,1,5,196.0,-0.5,-2.298447548783477
511,0.8,1,1.0,17234,2,1,6,197.0,-0.3,-1.2984475487834768
512,0.8,1,1.0,17234,2,1,7,198.0,-0.3,-0.2984475487834768
513,0.8,1,1.0,17234,2,1,8,199.0,-0.3,0.7015524512165232
514,0.4,1,0.0,17234,2,1,0,200.0,0.0999999999999999,-7.298447548783477
515,0.8,1,0.0,17234,2,1,1,201.0,-0.3,-6.298447548783477
516,0.4,1,0.0,17234,2,1,2,202.0,0.0999999999999999,-5.298447548783477
517,1.0,1,0.0,17234,2,1,3,203.0,-0.5,-4.298447548783477
518,0.4,1,0.0,17234,2,1,4,204.0,0.0999999999999999,-3.298447548783477
519,0.4,1,0.0,17234,2,1,5,205.0,0.0999999999999999,-2.298447548783477
520,0.0,1,0.0,17234,2,1,6,206.0,0.5,-1.2984475487834768
521,0.8,2,1.0,17234,2,1,7,207.0,0.3,-0.2984475487834768
522,0.2,2,0.0,17234,2,1,0,208.0,-0.3,-7.298447548783477
523,0.4,2,0.0,17234,2,1,1,209.0,-0.0999999999999999,-6.298447548783477
524,0.4,2,0.0,17234,2,1,2,210.0,-0.0999999999999999,-5.298447548783477
525,0.8,2,0.0,17234,2,1,3,211.0,0.3,-4.298447548783477
526,0.0,2,0.0,17234,2,1,4,212.0,-0.5,-3.298447548783477
527,1.0,1,1.0,17234,2,1,5,213.0,-0.5,-2.298447548783477
528,0.0,2,0.0,17234,2,1,6,214.0,-0.5,-1.2984475487834768
529,0.6,1,1.0,17234,2,1,7,215.0,-0.0999999999999999,-0.2984475487834768
530,1.0,1,1.0,17234,2,1,8,216.0,-0.5,0.7015524512165232
531,0.6,1,1.0,17234,2,1,9,217.0,-0.0999999999999999,1.7015524512165232
532,0.8,1,1.0,17234,2,1,10,218.0,-0.3,2.701552451216523
533,0.8,1,1.0,17234,2,1,11,219.0,-0.3,3.701552451216523
534,0.8,1,1.0,17234,2,1,12,220.0,-0.3,4.701552451216523
535,1.0,1,1.0,17234,2,1,13,221.0,-0.5,5.701552451216523
536,0.8,1,0.0,17234,2,1,0,222.0,-0.3,-7.298447548783477
537,0.4,1,0.0,17234,2,1,1,223.0,0.0999999999999999,-6.298447548783477
538,0.0,1,0.0,17234,2,1,2,224.0,0.5,-5.298447548783477
539,0.8,2,1.0,17234,2,1,3,225.0,0.3,-4.298447548783477
540,0.6,1,0.0,17234,2,1,4,226.0,-0.0999999999999999,-3.298447548783477
541,0.2,1,0.0,17234,2,1,5,227.0,0.3,-2.298447548783477
542,0.6,2,1.0,17234,2,1,6,228.0,0.0999999999999999,-1.2984475487834768
543,0.8,2,0.0,17234,2,1,0,229.0,0.3,-7.298447548783477
544,0.6,2,0.0,17234,2,1,1,230.0,0.0999999999999999,-6.298447548783477
545,0.0,2,0.0,17234,2,1,2,231.0,-0.5,-5.298447548783477
546,0.8,1,1.0,17234,2,1,3,232.0,-0.3,-4.298447548783477
547,1.0,1,1.0,17234,2,1,4,233.0,-0.5,-3.298447548783477
548,1.0,1,1.0,17234,2,1,5,234.0,-0.5,-2.298447548783477
549,0.0,1,1.0,17234,2,1,6,235.0,0.5,-1.2984475487834768
550,0.0,2,0.0,17234,2,1,7,236.0,-0.5,-0.2984475487834768
551,0.4,1,1.0,17234,2,1,8,237.0,0.0999999999999999,0.7015524512165232
552,0.6,1,1.0,17234,2,1,9,238.0,-0.0999999999999999,1.7015524512165232
553,1.0,1,1.0,17234,2,1,10,239.0,-0.5,2.701552451216523
554,0.6,1,1.0,17234,2,1,11,240.0,-0.0999999999999999,3.701552451216523
555,0.8,1,0.0,17234,2,1,0,241.0,-0.3,-7.298447548783477
556,0.4,1,0.0,17234,2,1,1,242.0,0.0999999999999999,-6.298447548783477
557,0.2,1,0.0,17234,2,1,2,243.0,0.3,-5.298447548783477
558,0.6,2,1.0,17234,2,1,3,244.0,0.0999999999999999,-4.298447548783477
559,0.0,2,1.0,17234,2,1,4,245.0,-0.5,-3.298447548783477
560,0.4,1,0.0,17234,2,1,5,246.0,0.0999999999999999,-2.298447548783477
561,0.0,1,0.0,17234,2,1,6,247.0,0.5,-1.2984475487834768
562,0.4,2,1.0,17234,2,1,7,248.0,-0.0999999999999999,-0.2984475487834768
563,0.2,2,1.0,17234,2,1,8,249.0,-0.3,0.7015524512165232
564,0.6,2,1.0,17234,2,1,9,250.0,0.0999999999999999,1.7015524512165232
565,0.6,2,0.0,17234,2,1,0,251.0,0.0999999999999999,-7.298447548783477
566,0.0,2,0.0,17234,2,1,1,252.0,-0.5,-6.298447548783477
567,0.4,1,1.0,17234,2,1,2,253.0,0.0999999999999999,-5.298447548783477
568,0.0,1,1.0,17234,2,1,3,254.0,0.5,-4.298447548783477
569,1.0,1,1.0,17234,2,1,4,255.0,-0.5,-3.298447548783477
570,0.8,1,1.0,17234,2,1,5,256.0,-0.3,-2.298447548783477
571,0.2,1,1.0,17234,2,1,6,257.0,0.3,-1.2984475487834768
572,0.4,1,1.0,17234,2,1,7,258.0,0.0999999999999999,-0.2984475487834768
573,0.6,1,1.0,17234,2,1,8,259.0,-0.0999999999999999,0.7015524512165232
574,1.0,1,1.0,17234,2,1,9,260.0,-0.5,1.7015524512165232
575,0.2,1,1.0,17234,2,1,10,261.0,0.3,2.701552451216523
576,0.6,2,0.0,17234,2,1,11,262.0,0.0999999999999999,3.701552451216523
577,0.6,2,0.0,17234,2,1,12,263.0,0.0999999999999999,4.701552451216523
578,0.8,2,0.0,17234,2,1,13,264.0,0.3,5.701552451216523
579,0.6,2,1.0,17234,2,1,0,265.0,0.0999999999999999,-7.298447548783477
580,0.6,2,1.0,17234,2,1,1,266.0,0.0999999999999999,-6.298447548783477
581,1.0,2,1.0,17234,2,1,2,267.0,0.5,-5.298447548783477
582,0.2,2,1.0,17234,2,1,3,268.0,-0.3,-4.298447548783477
583,0.8,1,0.0,17234,2,1,4,269.0,-0.3,-3.298447548783477
584,0.0,1,0.0,17234,2,1,5,270.0,0.5,-2.298447548783477
585,0.8,1,0.0,17234,2,1,6,271.0,-0.3,-1.2984475487834768
586,0.2,1,0.0,17234,2,1,7,272.0,0.3,-0.2984475487834768
587,0.4,1,0.0,17234,2,1,8,273.0,0.0999999999999999,0.7015524512165232
588,0.4,1,0.0,17234,2,1,9,274.0,0.0999999999999999,1.7015524512165232
589,0.8,2,1.0,17234,2,1,10,275.0,0.3,2.701552451216523
590,0.8,2,1.0,17234,2,1,11,276.0,0.3,3.701552451216523
591,1.0,2,1.0,17234,2,1,12,277.0,0.5,4.701552451216523
592,0.0,2,0.0,17234,2,1,0,278.0,-0.5,-7.298447548783477
593,0.2,1,1.0,17234,2,1,1,279.0,0.3,-6.298447548783477
594,0.6,1,1.0,17234,2,1,2,280.0,-0.0999999999999999,-5.298447548783477
595,0.8,1,1.0,17234,2,1,3,281.0,-0.3,-4.298447548783477
596,0.8,1,1.0,17234,2,1,4,282.0,-0.3,-3.298447548783477
597,1.0,1,1.0,17234,2,1,5,283.0,-0.5,-2.298447548783477
598,0.0,2,1.0,17234,2,1,0,284.0,-0.5,-7.298447548783477
599,1.0,2,1.0,17234,2,1,1,285.0,0.5,-6.298447548783477
600,0.0,1,0.0,17234,2,1,2,286.0,0.5,-5.298447548783477
601,0.2,1,0.0,17234,2,1,3,287.0,0.3,-4.298447548783477
602,0.2,2,1.0,17234,2,1,4,288.0,-0.3,-3.298447548783477
603,1.0,2,1.0,17234,2,1,5,289.0,0.5,-2.298447548783477
604,0.2,1,0.0,17234,2,1,6,290.0,0.3,-1.2984475487834768
605,0.8,1,0.0,17234,2,1,7,291.0,-0.3,-0.2984475487834768
606,0.0,1,0.0,17234,2,1,8,292.0,0.5,0.7015524512165232
607,0.2,1,0.0,17234,2,1,9,293.0,0.3,1.7015524512165232
608,1.0,2,1.0,17234,2,1,10,294.0,0.5,2.701552451216523
609,0.0,2,0.0,17234,2,1,0,295.0,-0.5,-7.298447548783477
610,0.4,1,1.0,17234,2,1,1,296.0,0.0999999999999999,-6.298447548783477
611,0.6,1,1.0,17234,2,1,2,297.0,-0.0999999999999999,-5.298447548783477
612,0.2,1,1.0,17234,2,1,3,298.0,0.3,-4.298447548783477
613,0.2,1,1.0,17234,2,1,4,299.0,0.3,-3.298447548783477
614,1.0,1,1.0,17234,2,1,5,300.0,-0.5,-2.298447548783477
615,0.4,1,0.0,17234,2,1,0,301.0,0.0999999999999999,-7.298447548783477
616,0.2,1,0.0,17234,2,1,2,303.0,0.3,-5.298447548783477
617,0.2,1,0.0,17234,2,1,3,304.0,0.3,-4.298447548783477
618,0.0,1,0.0,17234,2,1,4,305.0,0.5,-3.298447548783477
619,1.0,2,1.0,17234,2,1,5,306.0,0.5,-2.298447548783477
620,1.0,2,1.0,17234,2,1,6,307.0,0.5,-1.2984475487834768
621,0.4,1,0.0,17234,2,1,7,308.0,0.0999999999999999,-0.2984475487834768
622,0.2,1,0.0,17234,2,1,8,309.0,0.3,0.7015524512165232
623,0.6,1,0.0,17234,2,1,9,310.0,-0.0999999999999999,1.7015524512165232
624,0.2,1,0.0,17234,2,1,10,311.0,0.3,2.701552451216523
625,0.4,2,1.0,17234,2,1,11,312.0,-0.0999999999999999,3.701552451216523
626,0.4,2,0.0,17234,2,1,0,313.0,-0.0999999999999999,-7.298447548783477
627,0.4,2,0.0,17234,2,1,1,314.0,-0.0999999999999999,-6.298447548783477
628,0.2,2,0.0,17234,2,1,2,315.0,-0.3,-5.298447548783477
629,1.0,1,1.0,17234,2,1,3,316.0,-0.5,-4.298447548783477
630,1.0,1,1.0,17234,2,1,4,317.0,-0.5,-3.298447548783477
631,0.2,2,0.0,17234,2,1,5,318.0,-0.3,-2.298447548783477
632,0.6,1,1.0,17234,2,1,6,319.0,-0.0999999999999999,-1.2984475487834768
633,0.6,1,1.0,17234,2,1,7,320.0,-0.0999999999999999,-0.2984475487834768
953,0.2,2,0.0,22391,3,-1,0,1.0,-0.3,-7.298447548783477
954,0.8,1,1.0,22391,3,-1,1,2.0,-0.3,-6.298447548783477
955,0.4,1,1.0,22391,3,-1,2,3.0,0.0999999999999999,-5.298447548783477
956,0.4,1,1.0,22391,3,-1,3,4.0,0.0999999999999999,-4.298447548783477
957,0.2,2,0.0,22391,3,-1,4,5.0,-0.3,-3.298447548783477
958,1.0,1,1.0,22391,3,-1,5,6.0,-0.5,-2.298447548783477
959,0.6,1,1.0,22391,3,-1,6,7.0,-0.0999999999999999,-1.2984475487834768
960,0.2,1,1.0,22391,3,-1,7,8.0,0.3,-0.2984475487834768
961,0.8,1,1.0,22391,3,-1,8,9.0,-0.3,0.7015524512165232
962,0.0,1,1.0,22391,3,-1,9,10.0,0.5,1.7015524512165232
963,0.6,1,1.0,22391,3,-1,10,11.0,-0.0999999999999999,2.701552451216523
964,1.0,1,1.0,22391,3,-1,11,12.0,-0.5,3.701552451216523
965,0.4,1,1.0,22391,3,-1,12,13.0,0.0999999999999999,4.701552451216523
966,0.0,1,1.0,22391,3,-1,13,14.0,0.5,5.701552451216523
967,1.0,1,1.0,22391,3,-1,14,15.0,-0.5,6.701552451216523
968,0.2,1,1.0,22391,3,-1,15,16.0,0.3,7.701552451216523
969,0.4,1,1.0,22391,3,-1,16,17.0,0.0999999999999999,8.701552451216523
970,1.0,1,1.0,22391,3,-1,17,18.0,-0.5,9.701552451216523
971,0.6,1,1.0,22391,3,-1,18,19.0,-0.0999999999999999,10.701552451216523
972,0.2,1,1.0,22391,3,-1,19,20.0,0.3,11.701552451216523
973,0.8,1,1.0,22391,3,-1,20,21.0,-0.3,12.701552451216523
974,0.6,1,1.0,22391,3,-1,21,22.0,-0.0999999999999999,13.701552451216523
975,0.4,1,0.0,22391,3,-1,0,23.0,0.0999999999999999,-7.298447548783477
976,0.0,1,0.0,22391,3,-1,1,24.0,0.5,-6.298447548783477
977,0.2,1,0.0,22391,3,-1,2,25.0,0.3,-5.298447548783477
978,0.6,1,0.0,22391,3,-1,3,26.0,-0.0999999999999999,-4.298447548783477
979,0.2,1,0.0,22391,3,-1,4,27.0,0.3,-3.298447548783477
980,0.0,1,0.0,22391,3,-1,5,28.0,0.5,-2.298447548783477
981,0.8,1,0.0,22391,3,-1,6,29.0,-0.3,-1.2984475487834768
982,0.4,1,0.0,22391,3,-1,7,30.0,0.0999999999999999,-0.2984475487834768
983,0.2,1,0.0,22391,3,-1,8,31.0,0.3,0.7015524512165232
984,0.0,1,0.0,22391,3,-1,9,32.0,0.5,1.7015524512165232
985,0.0,1,0.0,22391,3,-1,10,33.0,0.5,2.701552451216523
986,1.0,2,1.0,22391,3,-1,11,34.0,0.5,3.701552451216523
987,0.6,2,1.0,22391,3,-1,12,35.0,0.0999999999999999,4.701552451216523
988,1.0,2,1.0,22391,3,-1,13,36.0,0.5,5.701552451216523
989,0.4,2,1.0,22391,3,-1,14,37.0,-0.0999999999999999,6.701552451216523
990,0.2,2,1.0,22391,3,-1,15,38.0,-0.3,7.701552451216523
991,0.6,2,1.0,22391,3,-1,16,39.0,0.0999999999999999,8.701552451216523
992,0.4,2,1.0,22391,3,-1,17,40.0,-0.0999999999999999,9.701552451216523
993,1.0,2,1.0,22391,3,-1,18,41.0,0.5,10.701552451216523
994,0.2,2,1.0,22391,3,-1,19,42.0,-0.3,11.701552451216523
995,0.6,2,1.0,22391,3,-1,20,43.0,0.0999999999999999,12.701552451216523
996,0.8,2,1.0,22391,3,-1,21,44.0,0.3,13.701552451216523
997,0.8,2,1.0,22391,3,-1,22,45.0,0.3,14.701552451216523
998,0.2,2,0.0,22391,3,-1,0,46.0,-0.3,-7.298447548783477
999,0.8,2,0.0,22391,3,-1,1,47.0,0.3,-6.298447548783477
1000,0.2,2,0.0,22391,3,-1,2,48.0,-0.3,-5.298447548783477
1001,0.4,2,0.0,22391,3,-1,3,49.0,-0.0999999999999999,-4.298447548783477
1002,0.0,2,0.0,22391,3,-1,4,50.0,-0.5,-3.298447548783477
1003,0.0,1,1.0,22391,3,-1,5,51.0,0.5,-2.298447548783477
